EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,STATUS,BUSINESS_UNIT
4225,12/31/2006 0:00,8/01/1964,11/18/1997,1/01/1900,42,9,Kelowna,Produce,Produce Clerk,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4226,12/31/2006 0:00,8/04/1964,11/20/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4227,12/31/2006 0:00,8/06/1964,11/21/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4228,12/31/2006 0:00,8/10/1964,11/23/1997,1/01/1900,42,9,Terrace,Bakery,Baker,32,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4229,12/31/2006 0:00,8/16/1964,11/26/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4231,12/31/2006 0:00,8/21/1964,11/29/1997,1/01/1900,42,9,Langley,Bakery,Baker,17,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4232,12/31/2006 0:00,5/24/1946,11/29/1997,5/24/2011,60,9,Vancouver,Meats,Meat Cutter,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4233,12/31/2006 0:00,8/22/1964,11/29/1997,1/01/1900,42,9,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4234,12/31/2006 0:00,5/25/1946,11/30/1997,5/25/2011,60,9,Vancouver,Meats,Meat Cutter,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4235,12/31/2006 0:00,5/27/1946,12/02/1997,5/27/2011,60,9,Surrey,Produce,Produce Clerk,31,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4236,12/31/2006 0:00,8/28/1964,12/03/1997,1/01/1900,42,9,Victoria,Customer Service,Cashier,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4237,12/31/2006 0:00,8/28/1964,12/03/1997,12/30/2014,42,9,Fort Nelson,Meats,Meat Cutter,11,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4239,12/31/2006 0:00,9/03/1964,12/06/1997,10/04/2007,42,9,Vancouver,Bakery,Baker,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4240,12/31/2006 0:00,9/03/1964,12/06/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4241,12/31/2006 0:00,9/10/1964,12/09/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4242,12/31/2006 0:00,9/10/1964,12/09/1997,2/20/2008,42,9,Terrace,Bakery,Baker,32,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4243,12/31/2006 0:00,9/14/1964,12/12/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4244,12/31/2006 0:00,9/14/1964,12/12/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4245,12/31/2006 0:00,9/17/1964,12/13/1997,1/01/1900,42,9,Prince George,Produce,Produce Clerk,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4246,12/31/2006 0:00,9/18/1964,12/14/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4247,12/31/2006 0:00,9/20/1964,12/15/1997,1/01/1900,42,9,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4249,12/31/2006 0:00,9/22/1964,12/16/1997,1/01/1900,42,9,Williams Lake,Produce,Produce Clerk,40,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4250,12/31/2006 0:00,6/10/1946,12/16/1997,6/10/2011,60,9,New Westminster,Produce,Produce Clerk,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4251,12/31/2006 0:00,9/25/1964,12/17/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4252,12/31/2006 0:00,6/13/1946,12/19/1997,6/13/2011,60,9,Haney,Dairy,Dairy Person,14,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4253,12/31/2006 0:00,9/30/1964,12/20/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4255,12/31/2006 0:00,10/09/1964,12/25/1997,1/01/1900,42,9,Kelowna,Produce,Produce Clerk,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4256,12/31/2006 0:00,10/12/1964,12/26/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4257,12/31/2006 0:00,10/12/1964,12/26/1997,1/01/1900,42,9,Vernon,Bakery,Baker,36,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4258,12/31/2006 0:00,10/11/1964,12/26/1997,1/01/1900,42,9,West Vancouver,Produce,Produce Clerk,38,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4259,12/31/2006 0:00,10/12/1964,12/26/1997,12/30/2014,42,9,Haney,Dairy,Dairy Person,14,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4260,12/31/2006 0:00,10/14/1964,12/27/1997,1/01/1900,42,9,Cranbrook,Produce,Produce Clerk,8,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4261,12/31/2006 0:00,10/14/1964,12/27/1997,1/01/1900,42,9,Prince George,Produce,Produce Clerk,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4263,12/31/2006 0:00,6/22/1946,12/28/1997,6/22/2011,60,9,Abbotsford,Bakery,Baker,1,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4264,12/31/2006 0:00,10/17/1964,12/29/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4266,12/31/2006 0:00,10/17/1964,12/29/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4267,12/31/2006 0:00,10/18/1964,12/30/1997,1/01/1900,42,9,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4268,12/31/2006 0:00,10/18/1964,12/30/1997,1/01/1900,42,9,Surrey,Bakery,Baker,31,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4269,12/31/2006 0:00,10/22/1964,1/01/1998,1/01/1900,42,8,Kamloops,Produce,Produce Clerk,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4270,12/31/2006 0:00,10/25/1964,1/02/1998,1/01/1900,42,8,Vancouver,Bakery,Baker,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4271,12/31/2006 0:00,11/03/1964,1/07/1998,12/30/2015,42,8,White Rock,Customer Service,Cashier,39,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4272,12/31/2006 0:00,7/02/1946,1/07/1998,7/02/2011,60,8,Chilliwack,Produce,Produce Clerk,6,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4273,12/31/2006 0:00,11/04/1964,1/07/1998,1/01/1900,42,8,Nanaimo,Bakery,Baker,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4274,12/31/2006 0:00,11/09/1964,1/10/1998,1/01/1900,42,8,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4275,12/31/2006 0:00,11/09/1964,1/10/1998,1/01/1900,42,8,New Westminster,Produce,Produce Clerk,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4276,12/31/2006 0:00,7/07/1946,1/12/1998,7/07/2011,60,8,New Westminster,Produce,Produce Clerk,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4277,12/31/2006 0:00,7/07/1946,1/12/1998,7/07/2011,60,8,Victoria,Produce,Produce Clerk,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4279,12/31/2006 0:00,11/18/1964,1/15/1998,1/01/1900,42,8,Langley,Bakery,Baker,17,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4280,12/31/2006 0:00,11/18/1964,1/15/1998,1/01/1900,42,8,Prince George,Produce,Produce Clerk,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4282,12/31/2006 0:00,11/24/1964,1/18/1998,1/01/1900,42,8,Kelowna,Produce,Produce Clerk,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4283,12/31/2006 0:00,11/24/1964,1/18/1998,1/01/1900,42,8,Squamish,Produce,Produce Clerk,30,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4284,12/31/2006 0:00,11/25/1964,1/19/1998,11/04/2009,42,8,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4285,12/31/2006 0:00,11/25/1964,1/19/1998,1/01/1900,42,8,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4286,12/31/2006 0:00,11/27/1964,1/20/1998,1/01/1900,42,8,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4287,12/31/2006 0:00,11/29/1964,1/21/1998,1/01/1900,42,8,Quesnel,Bakery,Baker,28,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4288,12/31/2006 0:00,11/29/1964,1/21/1998,1/01/1900,42,8,Nanaimo,Bakery,Baker,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4289,12/31/2006 0:00,12/02/1964,1/22/1998,1/01/1900,42,8,Nanaimo,Bakery,Baker,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4290,12/31/2006 0:00,7/17/1946,1/22/1998,7/17/2011,60,8,Nanaimo,Produce,Produce Clerk,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4292,12/31/2006 0:00,12/08/1964,1/25/1998,1/01/1900,42,8,Vancouver,Bakery,Baker,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4294,12/31/2006 0:00,7/21/1946,1/26/1998,7/21/2011,60,8,Vancouver,Meats,Meat Cutter,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4295,12/31/2006 0:00,12/11/1964,1/27/1998,1/01/1900,42,8,Victoria,Customer Service,Cashier,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4296,12/31/2006 0:00,7/22/1946,1/27/1998,7/22/2011,60,8,Terrace,Produce,Produce Clerk,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4297,12/31/2006 0:00,12/11/1964,1/27/1998,1/01/1900,42,8,Port Coquitlam,Bakery,Baker,25,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4299,12/31/2006 0:00,12/12/1964,1/28/1998,1/01/1900,42,8,Prince George,Produce,Produce Clerk,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4300,12/31/2006 0:00,12/13/1964,1/28/1998,1/01/1900,42,8,Vernon,Bakery,Baker,36,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4301,12/31/2006 0:00,12/15/1964,1/29/1998,1/01/1900,42,8,Abbotsford,Meats,Meat Cutter,1,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4302,12/31/2006 0:00,12/19/1964,1/31/1998,1/01/1900,42,8,Nanaimo,Bakery,Baker,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4304,12/31/2006 0:00,12/20/1964,2/01/1998,10/06/2013,42,8,New Westminster,Produce,Produce Clerk,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4305,12/31/2006 0:00,12/21/1964,2/01/1998,1/01/1900,42,8,Aldergrove,Produce,Produce Clerk,2,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4306,12/31/2006 0:00,12/23/1964,2/02/1998,1/01/1900,42,8,Quesnel,Bakery,Baker,28,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4307,12/31/2006 0:00,12/22/1964,2/02/1998,1/01/1900,42,8,Aldergrove,Produce,Produce Clerk,2,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4308,12/31/2006 0:00,12/24/1964,2/03/1998,1/01/1900,42,8,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4309,12/31/2006 0:00,12/24/1964,2/03/1998,1/01/1900,42,8,Kamloops,Produce,Produce Clerk,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4311,12/31/2006 0:00,12/28/1964,2/05/1998,1/01/1900,42,8,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4312,12/31/2006 0:00,1/06/1965,2/10/1998,1/01/1900,41,8,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4313,12/31/2006 0:00,1/11/1965,2/12/1998,1/01/1900,41,8,New Westminster,Produce,Produce Clerk,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4314,12/31/2006 0:00,1/16/1965,2/15/1998,1/01/1900,41,8,West Vancouver,Produce,Produce Clerk,38,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4316,12/31/2006 0:00,1/20/1965,2/17/1998,4/04/2007,41,8,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4317,12/31/2006 0:00,8/14/1946,2/19/1998,8/14/2011,60,8,Vancouver,Meats,Meat Cutter,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4319,12/31/2006 0:00,2/03/1965,2/25/1998,12/30/2014,41,8,New Westminister,Meats,Meat Cutter,20,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4320,12/31/2006 0:00,8/23/1946,2/28/1998,8/23/2011,60,8,Port Coquitlam,Produce,Produce Clerk,25,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4321,12/31/2006 0:00,2/09/1965,2/28/1998,1/01/1900,41,8,Kamloops,Produce,Produce Clerk,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4322,12/31/2006 0:00,2/11/1965,3/01/1998,1/01/1900,41,8,Kamloops,Produce,Produce Clerk,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4324,12/31/2006 0:00,2/17/1965,3/04/1998,1/01/1900,41,8,Prince George,Produce,Produce Clerk,26,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4325,12/31/2006 0:00,2/19/1965,3/05/1998,1/01/1900,41,8,Quesnel,Bakery,Baker,28,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4326,12/31/2006 0:00,2/22/1965,3/07/1998,1/01/1900,41,8,Kamloops,Produce,Produce Clerk,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4327,12/31/2006 0:00,2/22/1965,3/07/1998,1/01/1900,41,8,Terrace,Bakery,Baker,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4328,12/31/2006 0:00,2/24/1965,3/08/1998,1/01/1900,41,8,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4329,12/31/2006 0:00,2/26/1965,3/09/1998,1/01/1900,41,8,Kelowna,Produce,Produce Clerk,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4330,12/31/2006 0:00,2/26/1965,3/09/1998,1/01/1900,41,8,Terrace,Bakery,Baker,32,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4331,12/31/2006 0:00,2/28/1965,3/10/1998,1/01/1900,41,8,Williams Lake,Produce,Produce Clerk,40,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4332,12/31/2006 0:00,3/01/1965,3/11/1998,1/01/1900,41,8,New Westminster,Produce,Produce Clerk,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4333,12/31/2006 0:00,3/01/1965,3/11/1998,1/01/1900,41,8,Port Coquitlam,Dairy,Dairy Person,25,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4334,12/31/2006 0:00,3/04/1965,3/12/1998,1/01/1900,41,8,Kamloops,Produce,Produce Clerk,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4335,12/31/2006 0:00,3/06/1965,3/13/1998,1/01/1900,41,8,Richmond,Produce,Produce Clerk,29,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4338,12/31/2006 0:00,3/11/1965,3/16/1998,1/01/1900,41,8,Prince George,Produce,Produce Clerk,26,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4340,12/31/2006 0:00,9/11/1946,3/19/1998,9/11/2011,60,8,Burnaby,Produce,Produce Clerk,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4341,12/31/2006 0:00,3/20/1965,3/21/1998,1/01/1900,41,8,Kelowna,Produce,Produce Clerk,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4342,12/31/2006 0:00,3/26/1965,3/24/1998,1/01/1900,41,8,Victoria,Customer Service,Cashier,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4343,12/31/2006 0:00,3/27/1965,3/25/1998,1/01/1900,41,8,Nanaimo,Bakery,Baker,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4344,12/31/2006 0:00,3/29/1965,3/26/1998,12/30/2015,41,8,White Rock,Customer Service,Cashier,39,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4348,12/31/2006 0:00,4/11/1965,4/01/1998,1/01/1900,41,8,Terrace,Bakery,Baker,32,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4349,12/31/2006 0:00,4/25/1965,4/09/1998,1/01/1900,41,8,West Vancouver,Produce,Produce Clerk,38,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4350,12/31/2006 0:00,4/25/1965,4/09/1998,1/01/1900,41,8,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4351,12/31/2006 0:00,4/26/1965,4/09/1998,1/01/1900,41,8,Nelson,Meats,Meat Cutter,19,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4352,12/31/2006 0:00,4/26/1965,4/09/1998,1/01/1900,41,8,Kamloops,Produce,Produce Clerk,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4353,12/31/2006 0:00,10/05/1946,4/12/1998,10/05/2011,60,8,Kelowna,Produce,Produce Clerk,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4355,12/31/2006 0:00,5/02/1965,4/13/1998,1/01/1900,41,8,Surrey,Bakery,Baker,31,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4358,12/31/2006 0:00,5/04/1965,4/14/1998,1/01/1900,41,8,Vancouver,Bakery,Baker,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4359,12/31/2006 0:00,10/10/1946,4/17/1998,10/10/2011,60,8,Terrace,Produce,Produce Clerk,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4360,12/31/2006 0:00,5/11/1965,4/17/1998,1/01/1900,41,8,Kamloops,Produce,Produce Clerk,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4361,12/31/2006 0:00,5/10/1965,4/17/1998,1/01/1900,41,8,Victoria,Customer Service,Cashier,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4362,12/31/2006 0:00,5/11/1965,4/17/1998,1/01/1900,41,8,Vancouver,Dairy,Dairy Person,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4363,12/31/2006 0:00,5/13/1965,4/18/1998,1/01/1900,41,8,Victoria,Customer Service,Cashier,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4364,12/31/2006 0:00,5/16/1965,4/20/1998,1/01/1900,41,8,Kamloops,Produce,Produce Clerk,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4365,12/31/2006 0:00,5/18/1965,4/21/1998,1/01/1900,41,8,Nanaimo,Bakery,Baker,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4367,12/31/2006 0:00,5/19/1965,4/22/1998,1/01/1900,41,8,Kelowna,Produce,Produce Clerk,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4368,12/31/2006 0:00,5/25/1965,4/25/1998,1/01/1900,41,8,Trail,Produce,Produce Clerk,33,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4369,12/31/2006 0:00,5/28/1965,4/26/1998,1/01/1900,41,8,Kelowna,Produce,Produce Clerk,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4372,12/31/2006 0:00,6/05/1965,4/30/1998,1/01/1900,41,8,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4375,12/31/2006 0:00,6/05/1965,4/30/1998,1/01/1900,41,8,Surrey,Bakery,Baker,31,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4376,12/31/2006 0:00,6/05/1965,4/30/1998,1/01/1900,41,8,Vancouver,Dairy,Dairy Person,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4377,12/31/2006 0:00,10/27/1946,5/04/1998,10/27/2011,60,8,Chilliwack,Produce,Produce Clerk,6,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4378,12/31/2006 0:00,6/18/1965,5/07/1998,1/01/1900,41,8,Aldergrove,Produce,Produce Clerk,2,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4379,12/31/2006 0:00,6/22/1965,5/09/1998,1/01/1900,41,8,Burnaby,Customer Service,Cashier,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4380,12/31/2006 0:00,6/21/1965,5/09/1998,1/01/1900,41,8,Kamloops,Produce,Produce Clerk,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4382,12/31/2006 0:00,6/25/1965,5/11/1998,2/16/2013,41,8,Williams Lake,Produce,Produce Clerk,40,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4383,12/31/2006 0:00,6/27/1965,5/12/1998,1/01/1900,41,8,Squamish,Produce,Produce Clerk,30,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4384,12/31/2006 0:00,6/27/1965,5/12/1998,1/01/1900,41,8,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4385,12/31/2006 0:00,6/27/1965,5/12/1998,1/01/1900,41,8,Vancouver,Dairy,Dairy Person,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4386,12/31/2006 0:00,6/29/1965,5/13/1998,1/01/1900,41,8,Chilliwack,Bakery,Baker,6,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4387,12/31/2006 0:00,6/28/1965,5/13/1998,1/01/1900,41,8,Vancouver,Dairy,Dairy Person,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4389,12/31/2006 0:00,11/08/1946,5/16/1998,11/08/2011,60,8,Nanaimo,Produce,Produce Clerk,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4391,12/31/2006 0:00,7/09/1965,5/18/1998,12/30/2015,41,8,Princeton,Dairy,Dairy Person,27,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4392,12/31/2006 0:00,7/09/1965,5/18/1998,1/01/1900,41,8,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4393,12/31/2006 0:00,7/10/1965,5/19/1998,1/01/1900,41,8,Vancouver,Dairy,Dairy Person,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4395,12/31/2006 0:00,7/12/1965,5/20/1998,1/01/1900,41,8,Bella Bella,Bakery,Baker,3,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4396,12/31/2006 0:00,7/15/1965,5/22/1998,1/01/1900,41,8,Langley,Bakery,Baker,17,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4397,12/31/2006 0:00,7/17/1965,5/23/1998,1/01/1900,41,8,Vancouver,Dairy,Dairy Person,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4398,12/31/2006 0:00,7/24/1965,5/26/1998,1/01/1900,41,8,Burnaby,Customer Service,Cashier,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4399,12/31/2006 0:00,7/23/1965,5/26/1998,1/01/1900,41,8,Cranbrook,Produce,Produce Clerk,8,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4400,12/31/2006 0:00,11/18/1946,5/26/1998,11/18/2011,60,8,New Westminster,Produce,Produce Clerk,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4402,12/31/2006 0:00,7/25/1965,5/27/1998,1/01/1900,41,8,Prince George,Produce,Produce Clerk,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4403,12/31/2006 0:00,7/26/1965,5/27/1998,1/01/1900,41,8,Vancouver,Dairy,Dairy Person,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4404,12/31/2006 0:00,7/26/1965,5/27/1998,1/01/1900,41,8,Burnaby,Customer Service,Cashier,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4405,12/31/2006 0:00,7/27/1965,5/28/1998,1/01/1900,41,8,Vancouver,Dairy,Dairy Person,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4406,12/31/2006 0:00,11/21/1946,5/29/1998,11/21/2011,60,8,West Vancouver,Meats,Meat Cutter,38,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4407,12/31/2006 0:00,7/30/1965,5/30/1998,1/01/1900,41,8,Nanaimo,Bakery,Baker,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4409,12/31/2006 0:00,11/23/1946,5/31/1998,11/23/2011,60,8,Nanaimo,Produce,Produce Clerk,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4410,12/31/2006 0:00,8/03/1965,6/01/1998,1/01/1900,41,8,Vancouver,Dairy,Dairy Person,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4411,12/31/2006 0:00,8/05/1965,6/02/1998,1/01/1900,41,8,Victoria,Customer Service,Cashier,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4413,12/31/2006 0:00,8/08/1965,6/03/1998,1/01/1900,41,8,Kelowna,Produce,Produce Clerk,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
4414,12/31/2006 0:00,8/08/1965,6/03/1998,1/01/1900,41,8,New Westminster,Produce,Produce Clerk,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
